time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-07T11:29:47.127Z,7.4159,94.3917,10.0,4.9,mb,54.0,122.0,3.343,0.6,us,us6000irsu,2022-10-07T12:02:27.040Z,"197 km NNW of Sabang, Indonesia",earthquake,9.51,1.889,0.092,37.0,reviewed,us,us
2022-10-07T09:52:01.238Z,52.3968,-170.6401,49.383,4.1,mb,68.0,174.0,1.94,0.77,us,us6000irse,2022-10-07T16:31:11.302Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,9.38,10.139,0.063,69.0,reviewed,us,us
2022-10-07T09:24:49.437Z,-15.1168,-172.9482,10.0,5.5,mww,36.0,110.0,1.648,0.44,us,us6000irs7,2022-10-08T09:27:32.123Z,"129 km NE of Hihifo, Tonga",earthquake,5.36,1.884,0.083,14.0,reviewed,us,us
2022-10-07T08:54:26.699Z,-22.281,-68.824,128.111,4.5,mb,18.0,55.0,0.619,0.56,us,us6000irs1,2022-10-07T12:37:29.040Z,"21 km NNE of Calama, Chile",earthquake,4.3,6.572,0.27,4.0,reviewed,us,us
2022-10-07T07:58:46.425Z,-16.0885,-174.4387,10.0,4.9,mb,35.0,101.0,2.58,2.47,us,us6000irru,2022-10-07T08:24:41.040Z,"70 km WSW of Hihifo, Tonga",earthquake,7.33,1.857,0.06,87.0,reviewed,us,us
2022-10-06T20:43:13.797Z,61.8387,-147.5485,34.9,4.9,ml,0.0,0.0,0.0,0.55,ak,ak022ctr3qn3,2022-10-09T06:10:40.906Z,"6 km ENE of Glacier View, Alaska",earthquake,0.0,0.2,0.0,0.0,reviewed,ak,ak
2022-10-06T20:16:54.791Z,9.6308,121.6184,34.018,4.1,mb,23.0,129.0,8.505,0.7,us,us6000iszz,2022-10-12T21:11:06.040Z,"87 km W of Sipalay, Philippines",earthquake,11.91,5.245,0.166,10.0,reviewed,us,us
2022-10-06T20:16:13.736Z,-3.9032,130.1395,52.657,4.4,mb,36.0,71.0,2.321,0.49,us,us6000irmj,2022-10-12T21:06:18.040Z,"149 km ESE of Amahai, Indonesia",earthquake,7.7,1.426,0.13,17.0,reviewed,us,us
2022-10-06T20:09:27.720Z,33.6218,139.4615,14.037,4.8,mb,73.0,87.0,0.569,1.07,us,us6000irmi,2022-10-12T21:04:24.040Z,"126 km SSE of Shimoda, Japan",earthquake,5.15,1.618,0.055,101.0,reviewed,us,us
2022-10-06T20:00:38.582Z,1.9232,98.8702,3.604,4.9,mb,106.0,51.0,0.767,0.72,us,us6000irme,2022-10-12T21:01:39.040Z,"22 km NNE of Sibolga, Indonesia",earthquake,6.85,3.677,0.058,94.0,reviewed,us,us
2022-10-06T19:30:50.245Z,61.8518,-147.5401,28.9,4.1,ml,0.0,0.0,0.0,0.55,ak,ak022ctqflju,2022-10-12T20:41:49.040Z,"7 km NE of Glacier View, Alaska",earthquake,0.0,0.2,0.0,0.0,reviewed,ak,ak
2022-10-06T19:27:41.008Z,-47.1855,-12.071,10.0,5.1,mb,66.0,78.0,16.953,0.63,us,us6000irm5,2022-10-12T20:39:59.040Z,southern Mid-Atlantic Ridge,earthquake,12.01,1.813,0.077,59.0,reviewed,us,us
2022-10-06T18:14:16.894Z,37.1348,141.2088,14.699,4.5,mb,68.0,48.0,2.478,1.02,us,us6000irlq,2022-10-12T20:34:32.040Z,"30 km ENE of Iwaki, Japan",earthquake,7.18,3.687,0.073,56.0,reviewed,us,us
2022-10-06T17:25:36.189Z,17.1666,147.1052,10.0,4.7,mb,35.0,104.0,4.16,0.96,us,us6000iszu,2022-10-12T18:16:29.040Z,"260 km NE of Saipan, Northern Mariana Islands",earthquake,10.64,1.451,0.077,51.0,reviewed,us,us
2022-10-06T16:36:10.297Z,27.6543,126.8551,180.268,5.3,mww,193.0,17.0,1.502,0.84,us,us6000irks,2022-10-07T17:21:24.040Z,"northwest of the Ryukyu Islands, Japan",earthquake,5.49,3.916,0.061,26.0,reviewed,us,us
2022-10-06T16:20:02.840Z,-17.5571,-178.9495,518.235,4.3,mb,28.0,92.0,3.328,0.64,us,us6000irw8,2022-10-07T17:05:17.040Z,"192 km ENE of Levuka, Fiji",earthquake,12.88,9.756,0.107,31.0,reviewed,us,us
2022-10-06T16:19:16.080Z,-23.3442,-179.6569,543.053,4.9,mb,74.0,109.0,4.658,0.78,us,us6000irkq,2022-10-07T16:37:41.040Z,south of the Fiji Islands,earthquake,12.5,7.451,0.067,71.0,reviewed,us,us
2022-10-06T15:56:47.865Z,-1.9167,-78.0148,159.265,4.3,mb,28.0,64.0,0.421,1.04,us,us6000irkf,2022-10-06T22:06:01.040Z,"24 km SSW of Palora, Ecuador",earthquake,7.77,4.423,0.129,20.0,reviewed,us,us
2022-10-06T07:03:41.019Z,18.1861,-103.3991,35.0,4.4,mb,70.0,208.0,2.517,0.83,us,us6000ire2,2022-10-06T16:59:45.365Z,"offshore Michoacan, Mexico",earthquake,10.61,1.996,0.041,168.0,reviewed,us,us
2022-10-06T05:20:32.729Z,0.8012,126.2862,51.468,4.5,mb,32.0,66.0,1.081,0.44,us,us6000ircy,2022-10-06T05:55:46.040Z,"122 km W of Ternate, Indonesia",earthquake,7.4,8.642,0.135,17.0,reviewed,us,us
2022-10-06T03:50:20.756Z,-55.9677,-28.1194,123.27,5.3,mww,102.0,44.0,5.09,0.78,us,us6000irbu,2022-10-06T04:24:25.040Z,South Sandwich Islands region,earthquake,10.21,4.481,0.089,12.0,reviewed,us,us
2022-10-06T02:38:57.713Z,-58.714,-24.7526,10.0,4.5,mb,21.0,112.0,15.764,0.57,us,us6000it05,2022-10-13T02:03:30.040Z,South Sandwich Islands region,earthquake,8.99,1.888,0.136,16.0,reviewed,us,us
2022-10-06T02:37:15.798Z,-58.649,-25.1608,35.0,4.6,mb,24.0,115.0,19.577,0.43,us,us6000isz6,2022-10-13T01:46:39.040Z,South Sandwich Islands region,earthquake,8.16,1.929,0.122,20.0,reviewed,us,us
2022-10-06T02:28:31.294Z,-2.3623,140.0115,35.0,4.4,mb,18.0,131.0,18.149,0.88,us,us6000isz2,2022-10-13T01:12:23.040Z,"73 km WNW of Abepura, Indonesia",earthquake,8.99,1.913,0.162,11.0,reviewed,us,us
2022-10-06T02:02:24.022Z,-58.7337,-25.1833,35.0,5.1,mb,74.0,49.0,7.677,0.71,us,us6000irav,2022-10-13T00:22:42.040Z,South Sandwich Islands region,earthquake,4.68,1.792,0.072,63.0,reviewed,us,us
2022-10-06T01:55:47.212Z,-60.6809,-19.9798,10.0,4.8,mb,34.0,81.0,12.947,0.76,us,us6000isz1,2022-10-13T00:16:52.040Z,east of the South Sandwich Islands,earthquake,10.72,1.399,0.105,28.0,reviewed,us,us
2022-10-06T01:05:02.927Z,-58.7329,-25.2186,35.0,4.9,mb,34.0,90.0,7.661,0.51,us,us6000irab,2022-10-13T00:09:48.040Z,South Sandwich Islands region,earthquake,12.56,1.905,0.117,23.0,reviewed,us,us
2022-10-05T23:48:28.294Z,15.2106,145.6432,10.839,4.8,mb,42.0,70.0,14.957,0.67,us,us6000ir99,2022-10-06T00:54:38.245Z,"11 km W of Saipan, Northern Mariana Islands",earthquake,14.24,5.088,0.075,54.0,reviewed,us,us
2022-10-05T22:16:48.888Z,62.9779,-150.4415,98.9,4.8,ml,0.0,0.0,0.0,0.8,ak,ak022cs4ljsx,2022-10-08T15:44:38.382Z,"56 km NNE of Petersville, Alaska",earthquake,0.0,0.4,0.0,0.0,reviewed,ak,ak
2022-10-05T20:46:10.373Z,-7.9044,-74.5376,158.591,4.3,mb,31.0,55.0,1.824,1.04,us,us6000isqw,2022-10-12T17:46:42.040Z,"52 km N of Pucallpa, Peru",earthquake,7.46,6.345,0.137,15.0,reviewed,us,us
2022-10-05T19:08:59.479Z,-7.4093,128.9301,134.98,4.4,mb,23.0,83.0,2.416,0.9,us,us6000ir62,2022-10-12T17:37:42.040Z,"245 km ENE of Lospalos, Timor Leste",earthquake,9.33,9.133,0.17,10.0,reviewed,us,us
2022-10-05T19:04:11.936Z,38.7587,141.9998,64.868,4.8,mb,77.0,93.0,2.152,0.58,us,us6000ir61,2022-10-12T17:35:09.067Z,"42 km SE of Ōfunato, Japan",earthquake,7.65,6.002,0.069,65.0,reviewed,us,us
2022-10-05T18:16:49.818Z,-58.6386,-25.1767,10.0,5.1,mb,69.0,45.0,7.632,0.73,us,us6000ir5p,2022-10-12T17:29:34.040Z,South Sandwich Islands region,earthquake,11.09,1.728,0.069,68.0,reviewed,us,us
2022-10-05T18:12:08.309Z,23.9306,142.1281,60.749,4.7,mb,39.0,127.0,3.152,0.77,us,us6000isqr,2022-10-12T17:52:31.040Z,"Volcano Islands, Japan region",earthquake,13.24,7.98,0.102,29.0,reviewed,us,us
2022-10-05T16:40:41.219Z,-22.6875,-70.5202,29.049,4.1,mwr,15.0,179.0,0.876,0.35,us,us6000ir52,2022-10-06T04:50:44.040Z,"73 km SSW of Tocopilla, Chile",earthquake,4.25,9.032,0.086,13.0,reviewed,us,us
2022-10-05T16:17:18.676Z,-58.6754,-25.2007,31.803,5.3,mb,77.0,84.0,7.64,0.35,us,usd000i6b2,2022-10-05T16:51:21.040Z,South Sandwich Islands region,earthquake,10.76,5.373,0.062,91.0,reviewed,us,us
2022-10-05T13:51:38.606Z,38.4904,45.0404,10.0,4.6,mb,114.0,43.0,1.567,0.66,us,us6000ir26,2022-10-07T15:59:44.040Z,"10 km SE of Khowy, Iran",earthquake,4.45,1.858,0.059,84.0,reviewed,us,us
2022-10-05T08:26:57.667Z,64.5649,-134.9487,10.0,4.5,mb,64.0,34.0,1.058,0.65,us,us6000ir0a,2022-10-05T08:53:56.040Z,"224 km ENE of Dawson City, Canada",earthquake,4.87,1.867,0.057,91.0,reviewed,us,us
2022-10-05T08:26:21.421Z,-4.912,-80.5599,48.333,5.8,mww,95.0,64.0,1.442,0.85,us,us6000ir0b,2022-10-06T08:29:29.679Z,Peru-Ecuador border region,earthquake,7.8,5.817,0.071,19.0,reviewed,us,us
2022-10-05T05:27:41.537Z,-5.176,151.4565,88.118,4.7,mb,32.0,61.0,5.984,1.08,us,us6000iqzf,2022-10-05T05:46:14.040Z,"New Britain region, Papua New Guinea",earthquake,9.98,5.688,0.106,27.0,reviewed,us,us
2022-10-05T03:44:45.294Z,-15.3686,-174.5271,176.843,4.3,mb,10.0,91.0,3.027,0.46,us,us6000isq7,2022-10-11T23:59:14.040Z,Tonga,earthquake,10.82,10.54,0.218,6.0,reviewed,us,us
2022-10-05T03:28:16.253Z,59.9726,-152.8991,116.7,4.5,ml,0.0,0.0,0.0,0.58,ak,ak022crtctc4,2022-10-11T23:27:40.040Z,"63 km WNW of Anchor Point, Alaska",earthquake,0.0,0.3,0.0,0.0,reviewed,ak,ak
2022-10-05T01:48:53.304Z,-24.0426,-66.9408,202.517,4.4,mb,36.0,105.0,1.572,0.92,us,us6000iqxh,2022-10-05T02:03:46.040Z,"Salta, Argentina",earthquake,10.11,5.441,0.091,36.0,reviewed,us,us
2022-10-05T00:50:42.031Z,-20.301,-69.3155,96.481,4.7,mb,48.0,64.0,0.22,0.65,us,us6000iqx9,2022-10-05T03:43:04.449Z,"87 km E of Iquique, Chile",earthquake,2.92,5.439,0.113,24.0,reviewed,us,us
2022-10-05T00:21:29.623Z,38.5113,45.0375,15.0,5.6,mww,104.0,59.0,1.567,0.82,us,us6000iqx6,2022-10-06T00:25:48.643Z,Northwestern Iran,earthquake,5.89,1.823,0.057,30.0,reviewed,us,us
2022-10-04T22:11:50.404Z,-7.6776,130.1255,40.19,5.1,mb,82.0,38.0,1.201,1.04,us,us6000iqvx,2022-10-04T22:33:03.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,5.63,4.094,0.067,73.0,reviewed,us,us
2022-10-04T20:14:43.909Z,-4.9967,104.2793,112.997,4.4,mb,47.0,115.0,1.463,0.89,us,us6000iqug,2022-10-05T15:29:41.040Z,"69 km WSW of Kotabumi, Indonesia",earthquake,8.45,7.118,0.091,35.0,reviewed,us,us
2022-10-04T18:06:31.907Z,24.4075,141.5249,171.521,4.4,mb,85.0,98.0,8.805,0.78,us,us6000iqu0,2022-10-04T18:51:07.040Z,"Volcano Islands, Japan region",earthquake,6.77,6.402,0.064,77.0,reviewed,us,us
2022-10-04T16:30:17.442Z,-24.3964,-67.2181,183.028,4.3,mb,21.0,99.0,1.686,0.92,us,us6000iqqs,2022-10-10T19:46:50.040Z,"93 km WSW of San Antonio de los Cobres, Argentina",earthquake,9.7,10.604,0.188,9.0,reviewed,us,us
2022-10-04T15:51:01.153Z,-27.8355,-66.5385,160.55,4.8,mb,52.0,55.0,3.286,0.45,us,us6000iqqe,2022-10-10T19:15:56.040Z,"35 km SW of Andalgalá, Argentina",earthquake,9.58,7.616,0.06,92.0,reviewed,us,us
2022-10-04T15:39:29.753Z,35.2919,-3.6514,10.0,4.9,mb,70.0,95.0,2.382,0.71,us,us6000iqqa,2022-10-10T19:07:08.040Z,"24 km NE of Imzouren, Morocco",earthquake,3.75,1.838,0.057,99.0,reviewed,us,us
2022-10-04T15:37:19.100Z,35.5593,-3.4635,10.0,4.0,mb,18.0,116.0,2.4,1.02,us,us6000iqq9,2022-10-10T19:02:46.040Z,Strait of Gibraltar,earthquake,3.3,1.929,0.366,2.0,reviewed,us,us
2022-10-04T15:20:31.005Z,53.8687,-35.0759,10.0,4.4,mb,41.0,74.0,9.176,0.69,us,us6000ish2,2022-10-10T18:57:13.040Z,Reykjanes Ridge,earthquake,10.8,1.586,0.12,21.0,reviewed,us,us
2022-10-04T15:07:30.988Z,53.9048,-35.0681,10.0,4.4,mb,82.0,74.0,9.148,0.6,us,us6000ish1,2022-10-10T16:59:51.040Z,Reykjanes Ridge,earthquake,8.96,1.575,0.068,65.0,reviewed,us,us
2022-10-04T14:58:59.408Z,53.7544,-35.2477,10.0,4.5,mb,71.0,61.0,9.217,0.52,us,us6000iqq4,2022-10-10T16:05:30.040Z,Reykjanes Ridge,earthquake,9.59,1.578,0.078,53.0,reviewed,us,us
2022-10-04T14:41:32.633Z,53.8534,-35.1487,10.0,4.6,mb,106.0,71.0,9.165,0.49,us,us6000ish0,2022-10-10T15:52:31.040Z,Reykjanes Ridge,earthquake,8.42,1.767,0.059,89.0,reviewed,us,us
2022-10-04T14:35:35.841Z,53.7635,-35.1945,10.0,4.4,mb,46.0,86.0,9.226,0.53,us,us6000isha,2022-10-10T15:27:35.040Z,Reykjanes Ridge,earthquake,3.33,1.878,0.099,31.0,reviewed,us,us
2022-10-04T14:17:02.865Z,53.744,-35.2312,10.0,4.5,mb,64.0,85.0,9.231,0.54,us,us6000isgy,2022-10-10T15:05:15.040Z,Reykjanes Ridge,earthquake,9.95,1.86,0.083,43.0,reviewed,us,us
2022-10-04T14:02:32.934Z,16.9658,147.0997,10.0,4.6,mb,52.0,79.0,3.988,0.94,us,us6000iqpw,2022-10-10T14:44:48.040Z,"241 km NE of Saipan, Northern Mariana Islands",earthquake,8.52,1.831,0.092,38.0,reviewed,us,us
2022-10-04T13:47:51.444Z,53.835,-35.1886,10.0,4.6,mb,79.0,67.0,9.168,0.56,us,us6000isgx,2022-10-10T14:38:47.040Z,Reykjanes Ridge,earthquake,7.41,1.793,0.063,75.0,reviewed,us,us
2022-10-04T13:08:57.612Z,-22.1875,-68.7347,117.578,4.9,mwr,33.0,47.0,0.611,0.78,us,us6000iqpf,2022-10-10T13:41:34.896Z,"35 km NNE of Calama, Chile",earthquake,6.82,4.16,0.0,0.0,reviewed,us,guc
2022-10-04T12:44:30.383Z,28.9843,102.1878,10.0,4.6,mb,41.0,57.0,7.783,0.7,us,us6000iqpa,2022-10-04T14:23:00.040Z,"115 km S of Kangding, China",earthquake,10.27,1.85,0.111,24.0,reviewed,us,us
2022-10-04T11:15:17.220Z,18.3306,-68.925,178.0,4.05,md,19.0,175.0,0.5737,0.51,pr,pr2022277001,2022-10-04T12:06:41.543Z,Mona Passage,earthquake,3.63,2.26,0.14,11.0,reviewed,pr,pr
2022-10-04T11:01:42.294Z,53.8795,-35.279,10.0,4.5,mb,74.0,91.0,9.102,0.46,us,us6000iqnm,2022-10-04T11:43:28.040Z,Reykjanes Ridge,earthquake,11.47,1.921,0.058,86.0,reviewed,us,us
2022-10-04T08:37:57.569Z,-17.9745,-178.4409,577.487,4.2,mb,42.0,68.0,3.347,0.75,us,us6000iqn4,2022-10-04T13:32:59.040Z,"237 km E of Levuka, Fiji",earthquake,12.65,5.019,0.056,88.0,reviewed,us,us
2022-10-04T08:30:29.758Z,-10.8965,166.1914,103.742,4.4,mb,32.0,92.0,4.629,0.46,us,us6000iqn3,2022-10-04T13:22:12.040Z,Santa Cruz Islands,earthquake,3.98,9.335,0.067,65.0,reviewed,us,us
2022-10-04T05:13:54.736Z,1.8061,-77.2781,129.519,4.8,mb,89.0,97.0,1.196,0.61,us,us6000iqmd,2022-10-04T12:26:15.483Z,Colombia,earthquake,7.91,7.175,0.025,485.0,reviewed,us,us
2022-10-04T04:52:13.409Z,-8.0698,120.5649,10.0,4.6,mb,33.0,52.0,1.748,0.53,us,us6000iqm9,2022-10-11T23:21:44.040Z,"Flores region, Indonesia",earthquake,6.34,1.855,0.125,19.0,reviewed,us,us
2022-10-04T04:39:23.721Z,-49.6808,125.1646,10.0,4.4,mb,10.0,154.0,16.298,0.59,us,us6000isgq,2022-10-11T23:15:47.040Z,western Indian-Antarctic Ridge,earthquake,13.25,1.95,0.179,9.0,reviewed,us,us
2022-10-04T03:33:47.528Z,17.091,147.235,32.204,4.5,mb,30.0,104.0,4.163,0.66,us,us6000isgp,2022-10-11T23:08:57.040Z,"261 km NE of Saipan, Northern Mariana Islands",earthquake,13.2,5.077,0.157,12.0,reviewed,us,us
2022-10-04T03:28:51.241Z,-1.5,-9.929,10.0,4.4,mb,19.0,72.0,9.566,0.65,us,us6000isgt,2022-10-11T23:02:47.040Z,north of Ascension Island,earthquake,12.25,1.905,0.19,8.0,reviewed,us,us
2022-10-04T03:27:35.730Z,-39.9925,46.3699,10.0,4.3,mb,16.0,107.0,21.934,0.45,us,us6000isgn,2022-10-11T22:58:55.040Z,Southwest Indian Ridge,earthquake,16.5,1.823,0.266,7.0,reviewed,us,us
2022-10-04T02:50:17.971Z,-9.907,-78.5799,45.895,4.5,mb,22.0,149.0,2.681,0.36,us,us6000iqll,2022-10-11T22:24:58.040Z,"50 km WNW of Huarmey, Peru",earthquake,8.25,6.034,0.163,11.0,reviewed,us,us
2022-10-04T02:16:42.123Z,-58.6365,150.5231,10.0,4.5,mb,12.0,120.0,6.237,0.41,us,us6000ishe,2022-10-11T22:15:31.040Z,west of Macquarie Island,earthquake,10.67,1.944,0.171,10.0,reviewed,us,us
2022-10-03T23:49:59.984Z,6.8964,-76.729,30.846,4.8,mwr,87.0,90.0,1.383,0.69,us,us6000iqkx,2022-10-04T00:58:25.269Z,"13 km SE of Murindó, Colombia",earthquake,2.49,5.093,0.062,25.0,reviewed,us,us
2022-10-03T23:19:37.689Z,27.0194,103.0731,15.712,4.2,mb,30.0,53.0,5.72,0.64,us,us6000irv9,2022-10-09T00:32:10.040Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,5.0,5.116,0.166,10.0,reviewed,us,us
2022-10-03T21:33:38.097Z,-23.113,179.0618,529.746,4.4,mb,35.0,85.0,5.657,0.32,us,us6000iqjs,2022-10-03T22:52:38.040Z,south of the Fiji Islands,earthquake,13.22,8.782,0.088,37.0,reviewed,us,us
2022-10-03T20:13:34.923Z,51.7026,152.5432,422.07,4.0,mb,80.0,129.0,3.457,0.81,us,us6000iqja,2022-10-10T16:58:37.040Z,"275 km W of Ozernovskiy, Russia",earthquake,11.97,8.195,0.067,61.0,reviewed,us,us
2022-10-03T20:05:29.831Z,-22.5599,170.6935,10.0,4.9,mb,33.0,112.0,3.001,0.66,us,us6000iqj5,2022-10-10T17:00:11.040Z,southeast of the Loyalty Islands,earthquake,8.42,1.52,0.117,24.0,reviewed,us,us
2022-10-03T19:39:59.732Z,-24.1258,-66.7392,192.522,4.4,mb,35.0,56.0,1.764,0.99,us,us6000iqiy,2022-10-10T17:36:55.040Z,"43 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.47,7.245,0.17,10.0,reviewed,us,us
2022-10-03T18:44:26.473Z,19.1009,145.2578,213.608,4.0,mb,15.0,154.0,5.493,0.99,us,us6000irv5,2022-10-11T19:28:18.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,10.75,10.93,0.183,8.0,reviewed,us,us
2022-10-03T18:08:22.131Z,53.6712,-35.507,10.0,5.0,mww,103.0,24.0,9.207,0.92,us,us6000iqid,2022-10-11T18:16:40.040Z,Reykjanes Ridge,earthquake,9.18,1.776,0.046,46.0,reviewed,us,us
2022-10-03T17:13:52.895Z,3.9387,125.7462,147.343,4.4,mb,25.0,116.0,3.115,0.9,us,us6000iqhu,2022-10-11T18:13:27.040Z,"164 km S of Sarangani, Philippines",earthquake,7.85,8.041,0.144,14.0,reviewed,us,us
2022-10-03T16:39:18.362Z,41.2392,142.6511,44.107,4.3,mb,40.0,139.0,0.863,0.76,us,us6000iqfl,2022-10-09T21:26:52.040Z,"120 km E of Mutsu, Japan",earthquake,5.92,3.548,0.111,24.0,reviewed,us,us
2022-10-03T15:44:49.369Z,8.3607,91.1987,10.0,4.1,mb,21.0,77.0,3.611,0.44,us,us6000irv4,2022-10-09T21:19:47.040Z,"Nicobar Islands, India region",earthquake,10.49,1.925,0.151,12.0,reviewed,us,us
2022-10-03T13:26:29.006Z,4.3179,125.8257,88.272,4.5,mb,20.0,118.0,2.745,0.58,us,us6000irv1,2022-10-09T21:02:32.040Z,"126 km SSE of Sarangani, Philippines",earthquake,7.37,8.6,0.144,14.0,reviewed,us,us
2022-10-03T13:24:17.682Z,-61.3736,156.8053,10.0,4.4,mb,20.0,140.0,6.989,0.59,us,us6000irv0,2022-10-09T20:43:06.040Z,Balleny Islands region,earthquake,13.14,1.927,0.134,18.0,reviewed,us,us
2022-10-03T13:14:54.392Z,-2.9509,-80.3428,47.005,4.4,mb,19.0,132.0,0.654,0.4,us,us6000iqes,2022-10-03T13:39:36.040Z,"35 km S of Playas, Ecuador",earthquake,9.2,10.361,0.162,11.0,reviewed,us,us
2022-10-03T09:55:44.277Z,-22.9867,-112.0767,10.0,4.9,mb,66.0,87.0,16.593,0.44,us,us6000iqdu,2022-10-03T11:05:48.961Z,Easter Island region,earthquake,12.4,1.874,0.045,154.0,reviewed,us,us
2022-10-03T08:07:54.498Z,9.901,126.0103,69.444,5.0,mb,86.0,85.0,2.845,0.92,us,us6000iqdi,2022-10-03T11:29:13.435Z,"3 km ENE of Libas, Philippines",earthquake,9.58,6.462,0.04,197.0,reviewed,us,us
2022-10-03T08:04:42.636Z,-22.7329,-70.4474,26.097,4.3,mb,50.0,141.0,0.809,0.69,us,us6000iqdh,2022-10-03T13:24:19.040Z,"Near the coast of Antofagasta, Chile",earthquake,4.12,6.547,0.093,33.0,reviewed,us,us
2022-10-03T07:00:39.714Z,-56.4002,-26.0345,10.0,5.5,mww,113.0,69.0,6.33,0.54,us,us6000iqd5,2022-10-04T14:43:31.040Z,South Sandwich Islands region,earthquake,6.79,1.861,0.098,10.0,reviewed,us,us
2022-10-03T05:47:15.177Z,-18.828,-177.6711,609.062,4.3,mb,41.0,58.0,3.288,0.73,us,us6000iqcn,2022-10-03T09:23:24.040Z,Fiji region,earthquake,10.83,8.556,0.102,27.0,reviewed,us,us
2022-10-03T05:34:36.268Z,-6.4355,129.9799,127.542,4.4,mb,26.0,106.0,2.019,0.6,us,us6000iqcl,2022-10-03T06:13:32.040Z,Banda Sea,earthquake,5.94,9.028,0.127,18.0,reviewed,us,us
2022-10-03T02:00:39.964Z,-8.5614,-76.0738,10.0,4.5,mb,28.0,128.0,3.436,0.63,us,us6000iqbk,2022-10-03T04:24:13.648Z,"44 km ESE of Uchiza, Peru",earthquake,8.51,1.924,0.131,17.0,reviewed,us,us
2022-10-03T01:48:49.057Z,-8.6291,-75.9229,10.0,4.6,mb,35.0,125.0,3.458,0.53,us,us6000iqbf,2022-10-03T02:28:36.040Z,"62 km ESE of Uchiza, Peru",earthquake,11.84,1.914,0.103,28.0,reviewed,us,us
2022-10-03T00:25:26.221Z,-9.9724,118.7151,36.291,4.4,mb,33.0,48.0,1.467,0.43,us,us6000iruk,2022-10-08T22:19:22.040Z,"161 km S of Dompu, Indonesia",earthquake,6.46,7.567,0.139,15.0,reviewed,us,us
2022-10-02T23:51:41.384Z,37.9259,142.794,30.586,4.1,mb,18.0,144.0,3.158,0.26,us,us6000iruc,2022-10-08T22:31:41.040Z,"141 km ESE of Ishinomaki, Japan",earthquake,9.81,6.337,0.262,4.0,reviewed,us,us
2022-10-02T23:28:25.410Z,36.0966,70.7537,91.708,4.4,mwr,42.0,83.0,2.089,0.64,us,us6000iqb1,2022-10-02T23:59:10.040Z,"76 km NNW of Pārūn, Afghanistan",earthquake,6.7,5.917,0.078,16.0,reviewed,us,us
2022-10-02T23:15:37.707Z,-5.52,154.1547,156.3,4.1,mb,25.0,75.0,2.383,0.42,us,us6000irub,2022-10-08T23:17:59.040Z,"171 km WNW of Panguna, Papua New Guinea",earthquake,9.17,7.058,0.123,18.0,reviewed,us,us
2022-10-02T23:08:35.220Z,-17.7509,-178.7916,568.43,4.2,mb,25.0,63.0,3.007,0.77,us,us6000irua,2022-10-08T23:27:24.040Z,"203 km E of Levuka, Fiji",earthquake,15.66,9.742,0.128,17.0,reviewed,us,us
2022-10-02T23:03:08.173Z,59.4543,-154.4766,168.2,4.2,ml,0.0,0.0,0.0,0.51,ak,ak022cn6i2f9,2022-10-03T04:05:26.811Z,"11 km S of Pope-Vannoy Landing, Alaska",earthquake,0.0,0.3,0.0,0.0,reviewed,ak,ak
2022-10-02T22:45:34.555Z,38.4815,142.4702,35.0,4.5,mb,32.0,137.0,2.548,1.48,us,us6000iqan,2022-10-11T21:13:04.040Z,"92 km SE of Ōfunato, Japan",earthquake,7.5,1.93,0.156,12.0,reviewed,us,us
2022-10-02T22:35:22.074Z,36.6209,141.5568,35.0,4.1,mb,25.0,134.0,2.696,0.55,us,us6000iru9,2022-10-11T21:09:46.040Z,"near the east coast of Honshu, Japan",earthquake,6.06,1.938,0.234,5.0,reviewed,us,us
2022-10-02T22:19:14.860Z,13.9835,-93.7512,10.0,4.0,mb,31.0,209.0,2.766,0.6,us,us6000iqax,2022-10-11T20:51:58.040Z,"off the coast of Chiapas, Mexico",earthquake,8.67,1.792,0.119,19.0,reviewed,us,us
2022-10-02T21:12:09.972Z,33.2718,92.3768,10.0,4.2,mb,37.0,58.0,7.143,0.62,us,us6000iqa8,2022-10-11T20:46:53.040Z,"201 km N of Nagqu, China",earthquake,6.33,1.905,0.125,18.0,reviewed,us,us
2022-10-02T21:03:01.004Z,4.6442,126.0375,70.413,4.9,mb,89.0,63.0,2.452,0.64,us,us6000iqa2,2022-10-11T20:18:49.040Z,"105 km SE of Sarangani, Philippines",earthquake,8.34,4.466,0.052,116.0,reviewed,us,us
2022-10-02T20:25:21.644Z,23.3819,121.4623,26.883,4.7,mww,61.0,96.0,0.152,0.36,us,us6000iq9u,2022-10-02T23:00:03.125Z,"67 km SSW of Hualien City, Taiwan",earthquake,5.49,3.535,0.098,10.0,reviewed,us,us
2022-10-02T20:19:38.578Z,-5.4603,129.1261,255.472,4.5,mb,60.0,54.0,3.307,0.29,us,us6000iq9t,2022-10-02T21:00:45.040Z,"221 km SSE of Ambon, Indonesia",earthquake,7.75,7.301,0.075,54.0,reviewed,us,us
